1571,117
1572,94
75301,2872
1574,91
9767,1561
1576,406
9769,849
1579,108
9772,680
1581,519
1584,698
9777,2008
1586,1493
9779,469
1588,453
9822,1452
9782,3133
1592,19
9785,1006
9786,2814
17979,953
9788,1746
1597,454
1599,877
9792,611
9794,1747
9796,2609
9798,590
271969,2705
9801,1017
9802,353
9804,390
1613,1455
9806,179
75345,3137
1618,2409
1619,1252
1620,2827
83542,792
1624,285
9828,1389
12559,2001
9820,1422
9821,1537
1630,854
9823,1785
9824,1259
9825,1664
9826,1726
1635,957
1636,1338
9829,1364
419430,1859
1639,951
1640,608
58985,1269
1642,579
9835,2004
83564,947
9837,292
1646,747
1647,1416
18032,3481
9842,2848
9843,1294
9844,621
9833,1674
1656,1819
9849,1287
289727,2670
13967,2390
181886,1353
70706,3304
198277,1721
256961,3751
9836,2288
1677,930
9870,943
1645,451
1683,3238
9877,910
206487,1290
9880,458
9882,1001
9839,2704
9884,1547
26269,1874
9886,425
1696,609
9889,1425
9890,2156
70074,3869
1701,586
157350,1111
9895,1458
9896,299
157353,836
157354,2404
9900,515
18093,1240
1710,665
225565,1572
157360,1702
26290,1584
1715,378
9909,989
9910,2436
13969,3082
9913,1881
157370,1446
1724,820
1726,7
9920,3230
1729,2287
1730,1191
9923,2198
18117,3042
1734,298
1735,2024
9928,1488
100042,893
9932,2154
18126,2103
124623,3077
26320,3108
83666,318
222935,1116
222936,3359
9945,1170
9946,1178
9947,2175
9948,3736
9950,3003
15016,3208
9952,116
157409,3076
9954,1822
214756,1380
9957,1745
83686,2278
384682,3772
1770,1270
1771,410
9966,3237
300669,1856
34544,934
1777,220
18162,2870
141043,2876
13971,2629
1781,719
8489,1088
9978,2201
251519,3527
141052,3176
9981,2659
9982,104
1792,2721
9986,2635
246655,844
9988,2547
9989,1312
9991,2294
9992,3236
18189,3667
239563,2244
1807,699
1808,1200
1809,2161
10003,993
26388,2556
1813,24
26390,2452
265177,2342
1817,693
10010,3434
1819,2615
10012,557
1824,463
203739,3175
1830,183
37169,3139
1832,158
1833,1314
10027,674
18220,3377
10029,1549
18222,2180
10033,2087
340275,3444
1844,399
1845,2863
206647,328
1850,627
1852,2013
18238,3391
18239,2105
18240,484
10050,1349
10054,935
1865,1144
10060,2910
10061,1454
10065,511
10066,1991
175574,3867
204922,3289
1878,165
34647,2129
10074,1401
198287,2042
75612,256
34653,978
10078,3821
1887,1197
26466,1888
18276,2388
1893,44
1894,407
1895,391
157547,2330
1900,388
1901,2052
1903,216
1904,1196
1907,380
75638,2717
1911,333
10105,1990
10107,3469
1919,865
1921,1543
10115,2261
1927,2200
75656,1069
26505,3307
1930,662
9879,1396
1933,741
1934,28
18320,1238
157336,793
41283,3550
10133,1405
10137,1251
1946,809
10139,979
1948,1126
1949,111
9885,1992
10145,553
1954,818
10147,876
1957,2805
1959,2661
10152,2970
10153,952
10154,2056
10155,1965
84355,3157
1965,909
1966,2006
10159,697
1968,986
1970,1828
13159,3511
18357,3215
61891,2986
1975,2120
18360,1441
1977,3259
1979,1679
10172,3503
42941,3802
1985,860
1988,2759
1989,1832
1990,1007
1991,1138
1992,195
10185,2949
10186,3113
1995,645
1996,1588
10189,821
239566,3023
1999,651
10192,2172
10193,239
10195,660
10196,1826
239573,3793
10198,487
10199,2510
10200,1688
10201,482
10202,340
10204,2063
10208,1288
10210,1272
42979,3404
9894,580
2022,922
10215,452
2024,36
10217,150
10218,142
10220,882
243935,3766
354287,1616
75761,2131
2034,544
34803,2543
10229,1866
34806,2638
26618,2257
2043,39
2044,1797
34813,2480
2046,279
2048,221
133121,3065
26626,3556
75780,1098
149509,3138
2054,450
198663,270
116745,835
2058,994
2059,1398
2062,54
256962,3152
2064,17
22164,3463
2067,403
2069,912
92182,3702
313369,780
75802,2068
34843,3524
12634,2581
9904,3233
2082,612
34851,240
2084,2648
2085,806
2086,736
10279,156
190469,3618
59436,773
9906,2810
59440,204
44040,2557
100402,264
9907,1821
2100,1714
254302,2935
10294,2444
2103,1351
10296,1620
2105,29
209247,3552
2109,367
239678,3163
1717,3087
2112,731
59457,3185
2114,647
10307,400
2116,1738
18501,2214
2118,23
172385,1115
10312,784
10313,1592
10314,1236
2123,541
321612,1166
10317,3608
889,2634
10320,1829
2133,404
18519,1371
10329,1179
10330,1194
26715,3011
2140,2111
1722,1789
2142,1262
10336,67
109584,3134
18533,1224
10342,1997
329833,3081
2155,1387
2157,903
14013,1737
282984,2916
10354,1265
2163,1987
10357,987
10358,1628
21349,2563
10360,1630
10362,1303
2171,904
26748,140
10366,2944
157823,2822
2176,3100
18561,3322
2179,1934
157829,3615
157832,2658
329865,795
18570,235
121879,2187
9922,783
10383,2808
10385,2209
10386,538
2196,1305
157845,1914
157847,3443
231576,3454
10393,1508
157851,2411
10398,401
10399,42
321697,2459
10402,1383
2212,1873
250225,3740
9927,2847
158015,2280
10167,3708
10428,437
1738,1390
2239,976
18632,3563
2251,1012
2252,196
2253,1470
84174,3589
2255,148
244761,3566
20857,1545
84184,3158
84185,2146
2267,2121
2268,1009
10461,1707
2270,443
314405,2989
84194,3004
2275,761
2277,43
10471,2181
84200,3738
209276,2821
10474,0
84204,257
10478,984
10479,1129
2288,1014
2289,1704
2290,2173
10483,1687
2293,617
2294,543
2295,1032
10488,3249
76025,1976
10490,1289
10491,2466
2300,853
223485,2565
174337,3548
48171,1996
10501,1350
2310,1824
10503,2030
35080,654
2313,2895
119283,2826
2320,424
256274,1449
26899,3586
10521,1647
10523,2894
57089,3833
10525,1489
59678,2167
10527,1941
10528,10
10529,229
10530,1130
10533,1180
10534,350
10535,1004
10539,1261
18734,3009
10543,1481
18736,2082
10545,676
10546,1397
10547,1183
10549,737
10550,2829
2359,305
84281,3826
10555,1930
305470,3128
10559,382
10560,915
329440,2366
10562,1706
160139,3674
10567,974
10569,384
10571,2567
9072,3331
127373,2798
10577,1542
84306,1718
43347,1716
51540,1596
59108,2192
10586,985
262543,1601
10588,3218
10589,2431
10590,547
10591,1701
10592,918
18785,890
387426,3416
11323,2203
10601,968
84330,2820
10603,287
84332,2039
10327,1673
84334,1947
10607,1168
10610,3110
10611,745
18804,3571
84342,3580
29076,1581
35196,759
321258,2367
10623,1552
10625,466
76163,1058
10628,3561
10629,2815
18823,2215
10632,2524
10634,724
190859,418
10637,505
27022,1693
14061,3300
10641,3191
10642,2057
2454,1244
10647,686
379291,3019
9902,1957
9968,2867
164251,3651
280996,2195
10661,932
10663,535
10665,2660
326423,3447
76203,1081
10668,151
18862,2806
10674,290
2486,2478
10679,1207
10681,131
10684,64
10685,1540
10688,886
10691,567
264644,1328
2501,169
2502,103
2503,118
9975,2959
18892,1002
264656,2934
59859,1071
264660,271
59861,3442
223702,1283
10712,1027
10715,2954
322240,3627
10719,766
10720,1556
10723,2194
274854,3493
10727,1955
2539,1844
18925,2678
272878,2570
18927,1880
10739,2018
10740,1028
10741,2016
10743,1928
10744,607
18937,1812
76285,2654
18176,3689
18947,1304
10756,1959
10758,769
2567,1205
10760,2095
10761,1562
10762,2722
10763,1477
10764,960
117263,1068
2577,2430
43539,1420
166424,3620
10778,82
10779,582
10781,2714
10782,1848
18975,2512
18976,3522
289314,2134
109091,3665
10796,1675
300693,2753
76338,663
76341,432
10806,1535
10808,2076
59961,1060
59962,2500
19004,1810
346685,1163
133694,1520
59967,413
15363,1933
313922,1431
27205,241
43593,3309
2637,689
10830,1118
2639,289
10833,2267
2642,1555
68179,3714
297556,3198
2649,146
2652,1363
106938,3733
2655,37
2657,76
353069,3568
2662,2174
2666,760
2667,739
2668,539
10861,2064
10862,1086
10865,456
10866,2522
2675,548
51828,1055
10873,887
10874,678
10877,1551
10878,2971
26389,1692
27265,1780
11371,648
19079,2450
334521,3353
2698,1671
10891,3028
10894,2479
4547,653
10900,2918
68718,14
10009,1776
103620,3565
19101,752
133790,3780
8645,1938
51876,824
11377,963
2728,3244
10922,859
10923,2979
52338,2899
174772,1392
10934,1175
11380,2712
150202,2784
2749,1368
2750,765
2752,920
10016,1732
10946,2178
2755,858
2757,875
10950,787
76489,3739
10955,2976
76492,1649
76493,830
76494,3427
167032,3066
2770,282
2771,633
395992,1862
330459,330
10972,542
2787,214
10022,2958
10982,2677
10985,2545
10987,668
142061,1757
314095,3746
10992,1491
10024,1633
10994,1927
330483,2990
10996,1985
207932,1864
11000,667
11001,1367
281338,1438
11003,534
199420,3032
248574,3819
11007,2083
11008,891
11013,856
81025,2038
11017,501
82424,3488
2830,3634
11023,937
2832,1291
11026,1961
10030,2864
8665,923
11036,53
51999,1061
297761,846
297762,2061
11045,2724
264999,3474
133931,3700
52015,3336
19592,3232
265010,1915
27444,3455
101173,1897
19255,2394
76600,3843
41439,3339
11069,2830
19265,310
256835,3400
52036,2914
11078,2427
11081,2184
345911,1645
11086,546
2895,927
2898,164
2900,973
11093,905
207703,272
11096,1503
11099,3220
83770,1836
273248,325
109410,2241
109414,1758
26428,2289
109418,1105
109421,1100
199534,3719
109424,1149
109428,2315
10046,3554
8681,130
11128,1740
60281,3650
11130,2843
5951,2592
11132,3052
109439,1102
11137,2842
109443,2059
109445,494
109451,2323
224141,2256
2959,2778
60304,2308
347026,3824
43923,1640
60308,1274
256917,2995
11159,141
207768,2786
5956,2583
11162,1195
84892,13
43933,1050
2976,940
496,721
11171,1970
11172,521
19366,3348
43947,2782
43949,1648
11184,707
27569,3122
101299,417
27573,2624
76726,827
43959,2400
27576,1496
11194,1215
27579,2140
27581,242
27582,1497
11199,2443
27585,2734
27586,2237
277547,3611
248774,1573
150689,1655
109513,1733
3021,337
216015,3341
11217,3219
76757,2568
3033,153
11228,2189
11229,2110
11232,1546
11237,1530
11238,1811
14161,2104
3050,26
50839,2130
1874,3635
11247,467
11249,3221
347123,3155
11252,1013
11253,2022
265208,2866
227156,2627
11258,2968
11260,2699
314365,1280
19457,1925
60420,2054
10070,2441
175112,2352
10071,3555
150540,327
364540,3861
191502,2693
44048,2455
284296,3078
11282,1201
11283,2613
338964,3817
3093,1480
38745,3347
340485,3145
41478,2020
64689,2760
127493,3865
8204,2125
11313,1783
11321,1185
11322,1591
3131,1085
11324,444
207933,840
257088,2752
11329,1404
257091,1379
273477,3179
273481,1355
68684,3471
44113,3035
44115,757
11351,3526
11353,683
11355,569
109491,2309
11358,2211
11359,1198
11362,102
11363,1309
3172,2481
3179,66
11374,398
11375,3312
68721,414
68722,1518
44147,1641
68724,261
11381,529
68726,259
68727,1522
68728,2312
68730,1432
232572,1188
68734,446
68735,2589
68737,2344
158852,845
11397,545
11398,1788
11400,1426
10092,2713
10093,3234
330947,3863
11412,669
11413,2762
15556,2723
11419,2164
363676,1611
167073,1275
198185,2242
11430,2504
11431,559
11439,1514
21385,3492
12656,2527
11442,3214
11443,1260
44214,907
11448,814
257211,1278
11452,921
240832,1948
11459,2283
11460,562
68812,1521
11467,1171
11468,1184
11469,2077
11470,2158
11472,751
68817,3012
11478,913
77016,1064
216282,3573
3291,716
3293,1123
134366,3787
232672,2632
52449,2774
52451,2961
16934,879
134374,2596
232679,3197
191720,265
273641,3672
11499,1256
249070,1475
192149,3558
11508,3093
11511,3080
412924,3033
11517,2159
27902,3859
14208,3239
41515,3393
117974,1231
208134,3195
11529,460
134411,2021
19724,3262
11535,3172
93456,416
13061,3485
11543,435
11544,1131
52505,3368
559,523
159004,3296
11551,1813
159014,2956
11559,797
52520,899
51170,3698
11565,2777
388399,2602
11568,1366
68924,147
257344,3321
126277,3361
122081,3055
298312,1770
44363,2453
249164,2337
75674,1794
38303,3031
152599,3497
49014,2520
11615,1213
11618,1140
11619,2092
281957,434
11622,626
100241,2964
3432,114
10480,1019
404378,3582
11631,2264
11632,2854
44264,316
11635,692
11637,2981
11638,2086
19833,1237
28029,1710
228161,2535
19840,3116
11652,2234
371645,1433
49730,1443
298382,2415
11665,933
28053,1011
169881,2290
159128,2801
11674,734
28059,1024
11676,2429
10138,659
11678,1016
11679,1932
3489,2391
11683,560
257445,2508
11688,296
10140,1391
11692,2856
127560,2133
159154,3277
11699,2472
3509,1029
11702,729
82505,2783
3512,878
11705,3285
19898,234
19899,2532
19901,237
19904,3270
82507,1850
19908,201
339397,2727
85446,2837
19912,3117
19913,311
290250,1357
339403,2248
339405,3056
331214,1167
3536,100
77875,3458
16172,2553
311539,3809
28118,3687
9781,2469
48946,3370
3558,379
273895,2071
3563,2273
19952,2978
11761,3690
3573,618
19959,1318
3580,1220
11774,1487
11775,1478
392,38
11779,371
11780,576
19973,2572
60935,250
3594,1935
3595,583
3597,1172
3600,2249
28178,2204
3603,2495
44564,3394
153518,3494
11802,3252
19995,236
11804,556
11808,998
364067,3350
11812,1553
28200,3456
11817,1790
11820,1867
11823,1868
331313,3318
3635,2112
62046,2900
3638,2262
20024,1250
10214,3225
11835,2122
11836,1878
36419,3515
118340,269
339527,2363
36108,3835
6071,2293
11852,2080
20048,2630
13761,3413
16995,1946
11860,971
44629,1343
11862,449
241239,1766
16996,344
11866,2295
44639,1186
261392,2917
3682,744
3683,1453
17035,3695
192102,3398
11880,1618
241257,3209
241259,1210
156700,2597
11887,2101
11888,2946
408159,3810
23827,1506
11892,1511
164457,3075
306819,1279
11908,2948
23830,3533
192136,3760
192141,1609
11918,2562
192145,2425
258099,3841
28308,1544
8814,2117
28313,2541
11931,513
11932,1271
340837,3169
11547,1958
10184,1564
33195,3874
4723,2947
282296,3018
282297,2412
11962,2932
372411,3795
11968,2909
11970,286
28355,1193
11973,635
11975,902
244539,3797
11978,1340
11979,2115
11980,527
36557,193
11983,1541
7459,2286
34766,3851
10191,488
15653,1456
339419,3677
313297,1923
36586,217
64807,3594
290542,3151
11560,690
239571,2339
274167,1157
67675,3538
36606,2720
246400,2667
306947,2645
306952,3378
41602,1448
110354,2883
246403,2915
8836,2683
44826,1466
23855,3639
51162,2207
200481,2043
184098,3399
36643,540
3877,2764
36647,588
36648,223
347945,3648
238215,3776
323373,1921
12079,906
25224,3632
44857,2493
12090,2081
9464,817
249660,1114
36669,1415
12094,1217
12096,2090
347969,3445
42684,3282
12100,656
12103,649
652,788
12106,1020
12107,2408
2018,1136
110416,2050
12113,338
12117,2258
249688,2413
12122,2205
12123,1122
3933,807
20318,1258
18405,2449
44896,2141
20321,3668
136795,1651
12133,1203
2023,1816
3132,2941
44912,1145
10216,1490
12146,1877
12149,594
124905,2169
12153,2085
8588,3302
12155,1206
2026,1742
1281,816
12159,753
20352,489
85889,1977
12162,200
12163,431
12165,2920
307081,2279
17047,2980
3981,785
44943,2558
12177,2849
241554,3374
12180,409
3989,554
12182,1411
12184,1315
36763,3206
12193,2461
12201,1419
4012,1035
9683,2743
9681,1882
12211,966
12212,3058
44982,3774
20407,2896
397243,2529
389053,3572
12222,1219
290751,3534
12224,3256
12225,1971
382322,3335
123553,2987
356298,2489
172533,3159
290764,3800
12238,2623
356305,3096
12242,1863
9956,3816
12244,822
102362,1067
12253,2428
12254,3771
338766,1435
96973,3850
299687,2364
77805,2735
102382,1113
12271,2664
35052,3562
12279,3051
12281,1777
184315,3480
339964,3381
95610,3371
339967,3678
331781,2750
14337,706
4107,1026
4108,897
78698,3551
339984,3438
253279,3830
339988,3688
200727,1654
20504,1090
184346,2334
20511,2744
69668,3633
4133,215
45094,2399
20521,2991
77866,2483
2055,2157
4141,1040
20526,244
274479,1658
4147,595
4148,1044
7518,1787
266294,1659
2057,1388
20539,1964
77887,3487
34016,2379
4169,2017
4170,3346
45132,2551
14349,3281
159824,1500
36950,2633
323675,3720
323676,2792
323677,2370
28005,2890
44603,2999
45156,3426
85350,324
77930,1096
241771,894
176241,2539
18451,1247
12405,480
12407,3832
12411,3723
12412,2903
24418,1637
77950,2701
77953,1644
365942,3652
4232,530
4233,908
4234,1386
316023,3095
94348,3866
45324,3283
12435,3452
4244,634
12437,1301
4247,386
4248,2183
94363,3476
12444,11
12445,56
4256,1999
4257,3187
168098,3067
77987,2457
254375,2877
241843,3327
20662,1594
290999,2860
241848,1852
12473,868
45243,1054
241855,2586
37056,2868
271718,2507
77174,2208
9963,2094
12488,1249
12489,357
12490,2614
12498,143
45269,314
20694,3217
286565,2832
209112,1769
12508,2686
12509,628
13008,2393
217316,3807
135397,499
28902,624
4327,954
12524,637
20718,3657
53487,3385
253310,3070
12536,3570
4347,941
4348,1077
4349,1039
82525,3408
20737,1734
45317,1516
18476,3755
12556,2463
37135,332
315664,2620
21208,1635
139038,3313
7555,1683
12568,3614
12569,2575
20762,1003
4379,2637
4380,2067
12573,312
20766,1221
18480,1974
8923,1463
209189,3752
225574,1599
87428,2931
20777,3679
37165,75
12590,1876
74461,3324
49520,3064
55347,2490
12596,636
12597,3068
4413,1681
12606,1840
4415,1000
12610,1424
168259,1605
4421,995
13025,3061
18487,2513
12620,2779
159117,3532
373072,1979
12628,996
158907,3530
4442,796
20829,1565
61791,203
381284,1360
242022,3142
381288,1981
381289,3020
209262,1233
209263,1719
4464,1089
12657,3502
12660,652
328425,1854
20856,3265
12665,758
4474,2012
102780,1837
4477,2268
201086,3015
201088,1472
10304,1665
78215,3414
11671,2880
127372,2748
43074,2687
12689,3513
12690,2225
370755,2419
127380,1282
37269,3825
266647,3491
151960,3429
12700,3226
4512,1218
4513,1666
11675,2190
12709,619
4518,368
4520,3389
274857,1861
4523,477
303858,2372
242095,1913
258480,2353
332210,2728
82675,2306
274870,847
258489,2377
4538,770
6795,2136
315837,1362
20927,980
225728,2708
171424,3332
10315,1074
14125,3323
291270,1920
4551,558
291272,2802
4553,1037
20943,1636
4564,1505
4566,1625
12770,3071
12771,3102
4584,134
4517,2651
234200,2243
414190,1983
12783,1316
102899,841
62206,2058
4599,3422
82687,2501
12797,1410
8960,1173
14597,3658
6973,3040
4614,691
2135,1527
397837,3181
70160,412
13059,3112
61979,2905
127517,3162
4638,194
41733,2166
12834,2230
4643,518
12837,1940
37414,3288
44465,3525
21032,1809
8967,1427
45612,247
83899,2785
242224,1429
8968,3684
282035,3518
332340,1152
37430,2858
8066,2438
21055,3008
2144,2636
13179,2966
86597,3673
2977,2062
85431,3581
12877,1292
295693,3305
4688,1008
15159,2496
168530,2787
82702,948
111190,3773
283227,2922
225886,2335
127585,266
283235,2749
172828,3297
266856,498
8978,2116
12912,2588
12914,1686
205587,1805
275060,3703
37495,1225
12920,2010
20616,2078
119431,3609
13079,2447
